TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 74574731.859344 74574733.479864 74574735.10038401 0 0.0 19.634954084936208 0.0 0.0 0.0
2 74574735.10038401 74574736.72090402 74574738.34142402 0 0.0 19.634954084936208 0.0 0.0 0.0
3 74574738.341424 74574739.96194401 74574741.58246401 0 0.0 19.634954084936208 0.0 0.0 0.0
4 74574741.58246401 74574743.202984 74574744.82350402 0 0.0 19.634954084936208 0.0 0.0 0.0
5 74574744.823504 74574746.444024 74574748.064544 0 0.0 19.634954084936208 0.0 0.0 0.0
6 74574748.064544 74574749.68506402 74574751.30558401 0 0.0 19.634954084936208 0.0 0.0 0.0
7 74574751.305584 74574752.92610401 74574754.546624 0 0.0 19.634954084936208 0.0 0.0 0.0
8 74574754.546624 74574756.167144 74574757.78766401 0 0.0 19.634954084936208 0.0 0.0 0.0
9 74574757.78766401 74574759.40818402 74574761.02870402 0 0.0 19.634954084936208 0.0 0.0 0.0
10 74574761.028704 74574762.64922401 74574764.26974401 0 0.0 19.634954084936208 0.0 0.0 0.0
11 74574764.26974401 74574765.890264 74574767.51078402 0 0.0 19.634954084936208 0.0 0.0 0.0
12 74574767.510784 74574769.131304 74574770.751824 0 0.0 19.634954084936208 0.0 0.0 0.0
13 74574770.751824 74574772.37234402 74574773.99286401 0 0.0 19.634954084936208 0.0 0.0 0.0
14 74574773.99286401 74574775.61338401 74574777.23390402 0 0.0 19.634954084936208 0.0 0.0 0.0
15 74574777.233904 74574778.854424 74574780.47494401 0 0.0 19.634954084936208 0.0 0.0 0.0
16 74574780.47494401 74574782.09546402 74574783.71598402 0 0.0 19.634954084936208 0.0 0.0 0.0
17 74574783.715984 74574785.33650401 74574786.95702401 0 0.0 19.634954084936208 0.0 0.0 0.0
18 74574786.95702401 74574788.577544 74574790.19806401 0 0.0 19.634954084936208 0.0 0.0 0.0
19 74574790.198064 74574791.818584 74574793.439104 0 0.0 19.634954084936208 0.0 0.0 0.0
20 74574793.439104 74574795.05962402 74574796.68014401 0 0.0 19.634954084936208 0.0 0.0 0.0
21 74574796.68014401 74574798.30066401 74574799.92118402 0 0.0 19.634954084936208 0.0 0.0 0.0
22 74574799.921184 74574801.541704 74574803.16222401 0 0.0 19.634954084936208 0.0 0.0 0.0
23 74574803.16222401 74574804.78274402 74574806.40326402 0 0.0 19.634954084936208 0.0 0.0 0.0
24 74574806.403264 74574808.02378401 74574809.644304 0 0.0 19.634954084936208 0.0 0.0 0.0
25 74574809.644304 74574811.264824 74574812.88534401 0 0.0 19.634954084936208 0.0 0.0 0.0
26 74574812.885344 74574814.505864 74574816.126384 0 0.0 19.634954084936208 0.0 0.0 0.0
27 74574816.126384 74574817.74690402 74574819.36742401 0 0.0 19.634954084936208 0.0 0.0 0.0
28 74574819.36742401 74574820.987944 74574822.60846402 0 0.0 19.634954084936208 0.0 0.0 0.0
29 74574822.608464 74574824.228984 74574825.84950401 0 0.0 19.634954084936208 0.0 0.0 0.0
30 74574825.84950401 74574827.47002402 74574829.09054402 0 0.0 19.634954084936208 0.0 0.0 0.0
31 74574829.090544 74574830.71106401 74574832.331584 0 0.0 19.634954084936208 0.0 0.0 0.0
32 74574832.331584 74574833.952104 74574835.57262401 0 0.0 19.634954084936208 0.0 0.0 0.0
33 74574835.57262401 74574837.19314402 74574838.81366402 0 0.0 19.634954084936208 0.0 0.0 0.0
34 74574838.813664 74574840.43418401 74574842.05470401 0 0.0 19.634954084936208 0.0 0.0 0.0
35 74574842.05470401 74574843.675224 74574845.29574402 0 0.0 19.634954084936208 0.0 0.0 0.0
36 74574845.295744 74574846.916264 74574848.53678401 0 0.0 19.634954084936208 0.0 0.0 0.0
37 74574848.53678401 74574850.15730402 74574851.77782401 0 0.0 19.634954084936208 0.0 0.0 0.0
38 74574851.777824 74574853.39834401 74574855.018864 0 0.0 19.634954084936208 0.0 0.0 0.0
39 74574855.018864 74574856.639384 74574858.25990401 0 0.0 19.634954084936208 0.0 0.0 0.0
40 74574858.25990401 74574859.88042402 74574861.50094402 0 0.0 19.634954084936208 0.0 0.0 0.0
41 74574861.500944 74574863.12146401 74574864.74198401 0 0.0 19.634954084936208 0.0 0.0 0.0
42 74574864.74198401 74574866.362504 74574867.98302402 0 0.0 19.634954084936208 0.0 0.0 0.0
43 74574867.983024 74574869.603544 74574871.224064 0 0.0 19.634954084936208 0.0 0.0 0.0
44 74574871.224064 74574872.84458402 74574874.46510401 0 0.0 19.634954084936208 0.0 0.0 0.0
45 74574874.465104 74574876.08562401 74574877.706144 0 0.0 19.634954084936208 0.0 0.0 0.0
46 74574877.706144 74574879.326664 74574880.94718401 0 0.0 19.634954084936208 0.0 0.0 0.0
47 74574880.94718401 74574882.56770402 74574884.18822402 0 0.0 19.634954084936208 0.0 0.0 0.0
48 74574884.188224 74574885.80874401 74574887.42926401 0 0.0 19.634954084936208 0.0 0.0 0.0
49 74574887.42926401 74574889.049784 74574890.67030402 0 0.0 19.634954084936208 0.0 0.0 0.0
50 74574890.670304 74574892.290824 74574893.911344 0 0.0 19.634954084936208 0.0 0.0 0.0
51 74574893.911344 74574895.53186402 74574897.15238401 0 0.0 19.634954084936208 0.0 0.0 0.0
52 74574897.15238401 74574898.77290401 74574900.39342402 0 0.0 19.634954084936208 0.0 0.0 0.0
53 74574900.393424 74574902.013944 74574903.63446401 0 0.0 19.634954084936208 0.0 0.0 0.0
54 74574903.63446401 74574905.25498402 74574906.87550402 0 0.0 19.634954084936208 0.0 0.0 0.0
55 74574906.875504 74574908.49602401 74574910.11654401 0 0.0 19.634954084936208 0.0 0.0 0.0
56 74574910.11654401 74574911.737064 74574913.35758401 0 0.0 19.634954084936208 0.0 0.0 0.0
57 74574913.357584 74574914.978104 74574916.598624 0 0.0 19.634954084936208 0.0 0.0 0.0
58 74574916.598624 74574918.21914402 74574919.83966401 0 0.0 19.634954084936208 0.0 0.0 0.0
59 74574919.83966401 74574921.46018401 74574923.08070402 0 0.0 19.634954084936208 0.0 0.0 0.0
60 74574923.080704 74574924.701224 74574926.32174401 0 0.0 19.634954084936208 0.0 0.0 0.0
61 74574926.32174401 74574927.94226402 74574929.56278402 0 0.0 19.634954084936208 0.0 0.0 0.0
62 74574929.562784 74574931.18330401 74574932.80382401 0 0.0 19.634954084936208 0.0 0.0 0.0
63 74574932.80382401 74574934.424344 74574936.04486401 0 0.0 19.634954084936208 0.0 0.0 0.0
64 74574936.044864 74574937.665384 74574939.285904 0 0.0 19.634954084936208 0.0 0.0 0.0
65 74574939.285904 74574940.90642402 74574942.52694401 0 0.0 19.634954084936208 0.0 0.0 0.0
66 74574942.52694401 74574944.147464 74574945.76798402 0 0.0 19.634954084936208 0.0 0.0 0.0
67 74574945.767984 74574947.388504 74574949.00902401 0 0.0 19.634954084936208 0.0 0.0 0.0
68 74574949.00902401 74574950.62954402 74574952.25006402 0 0.0 19.634954084936208 0.0 0.0 0.0
69 74574952.250064 74574953.87058401 74574955.491104 0 0.0 19.634954084936208 0.0 0.0 0.0
70 74574955.491104 74574957.111624 74574958.73214401 0 0.0 19.634954084936208 0.0 0.0 0.0
71 74574958.732144 74574960.352664 74574961.973184 0 0.0 19.634954084936208 0.0 0.0 0.0
72 74574961.973184 74574963.59370402 74574965.21422401 0 0.0 19.634954084936208 0.0 0.0 0.0
