TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 586165869.58815 586165871.20867 586165872.82919 0 0.0 74.66191290796992 0.0 0.0 0.0
2 586165872.82919 586165874.44971 586165876.07023 0 0.0 74.66191290796992 0.0 0.0 0.0
3 586165876.07023 586165877.69075 586165879.31127 0 0.0 74.66191290796992 0.0 0.0 0.0
4 586165879.31127 586165880.93179 586165882.55231 0 0.0 74.66191290796992 0.0 0.0 0.0
5 586165882.55231 586165884.17283 586165885.79335 0 0.0 74.66191290796992 0.0 0.0 0.0
6 586165885.79335 586165887.41387 586165889.03439 0 0.0 74.66191290796992 0.0 0.0 0.0
7 586165889.03439 586165890.65491 586165892.27543 0 0.0 74.66191290796992 0.0 0.0 0.0
8 586165892.2754301 586165893.8959501 586165895.5164701 0 0.0 74.66191290796992 0.0 0.0 0.0
9 586165895.5164701 586165897.1369901 586165898.7575101 0 0.0 74.66191290796992 0.0 0.0 0.0
10 586165898.7575101 586165900.3780301 586165901.99855 0 0.0 74.66191290796992 0.0 0.0 0.0
11 586165901.99855 586165903.61907 586165905.23959 0 0.0 74.66191290796992 0.0 0.0 0.0
12 586165905.23959 586165906.86011 586165908.48063 0 0.0 74.66191290796992 0.0 0.0 0.0
13 586165908.48063 586165910.10115 586165911.72167 0 0.0 74.66191290796992 0.0 0.0 0.0
14 586165911.72167 586165913.34219 586165914.96271 0 0.0 74.66191290796992 0.0 0.0 0.0
15 586165914.96271 586165916.58323 586165918.20375 0 0.0 74.66191290796992 0.0 0.0 0.0
16 586165918.20375 586165919.82427 586165921.44479 0 0.0 74.66191290796992 0.0 0.0 0.0
17 586165921.44479 586165923.06531 586165924.68583 0 0.0 74.66191290796992 0.0 0.0 0.0
18 586165924.68583 586165926.30635 586165927.92687 0 0.0 74.66191290796992 0.0 0.0 0.0
19 586165927.92687 586165929.54739 586165931.16791 0 0.0 74.66191290796992 0.0 0.0 0.0
20 586165931.16791 586165932.78843 586165934.40895 0 0.0 74.66191290796992 0.0 0.0 0.0
21 586165934.40895 586165936.02947 586165937.64999 0 0.0 74.66191290796992 0.0 0.0 0.0
22 586165937.6499901 586165939.2705101 586165940.8910301 0 0.0 74.66191290796992 0.0 0.0 0.0
23 586165940.8910301 586165942.5115501 586165944.1320701 0 0.0 74.66191290796992 0.0 0.0 0.0
24 586165944.1320701 586165945.7525901 586165947.37311 0 0.0 74.66191290796992 0.0 0.0 0.0
25 586165947.37311 586165948.99363 586165950.61415 0 0.0 74.66191290796992 0.0 0.0 0.0
26 586165950.61415 586165952.23467 586165953.85519 0 0.0 74.66191290796992 0.0 0.0 0.0
27 586165953.85519 586165955.47571 586165957.09623 0 0.0 74.66191290796992 0.0 0.0 0.0
28 586165957.09623 586165958.71675 586165960.33727 0 0.0 74.66191290796992 0.0 0.0 0.0
29 586165960.33727 586165961.95779 586165963.57831 0 0.0 74.66191290796992 0.0 0.0 0.0
30 586165963.57831 586165965.19883 586165966.81935 0 0.0 74.66191290796992 0.0 0.0 0.0
31 586165966.81935 586165968.43987 586165970.06039 0 0.0 74.66191290796992 0.0 0.0 0.0
32 586165970.06039 586165971.68091 586165973.30143 0 0.0 74.66191290796992 0.0 0.0 0.0
33 586165973.30143 586165974.92195 586165976.54247 0 0.0 74.66191290796992 0.0 0.0 0.0
34 586165976.54247 586165978.16299 586165979.78351 0 0.0 74.66191290796992 0.0 0.0 0.0
35 586165979.78351 586165981.40403 586165983.02455 0 0.0 74.66191290796992 0.0 0.0 0.0
36 586165983.0245501 586165984.6450701 586165986.2655901 0 0.0 74.66191290796992 0.0 0.0 0.0
37 586165986.2655901 586165987.8861101 586165989.5066301 0 0.0 74.66191290796992 0.0 0.0 0.0
38 586165989.5066301 586165991.12715 586165992.74767 0 0.0 74.66191290796992 0.0 0.0 0.0
39 586165992.74767 586165994.36819 586165995.98871 0 0.0 74.66191290796992 0.0 0.0 0.0
40 586165995.98871 586165997.60923 586165999.22975 0 0.0 74.66191290796992 0.0 0.0 0.0
41 586165999.22975 586166000.85027 586166002.47079 0 0.0 74.66191290796992 0.0 0.0 0.0
42 586166002.47079 586166004.09131 586166005.71183 0 0.0 74.66191290796992 0.0 0.0 0.0
43 586166005.71183 586166007.33235 586166008.95287 0 0.0 74.66191290796992 0.0 0.0 0.0
44 586166008.95287 586166010.57339 586166012.19391 0 0.0 74.66191290796992 0.0 0.0 0.0
45 586166012.19391 586166013.81443 586166015.43495 0 0.0 74.66191290796992 0.0 0.0 0.0
46 586166015.43495 586166017.05547 586166018.67599 0 0.0 74.66191290796992 0.0 0.0 0.0
47 586166018.67599 586166020.29651 586166021.91703 0 0.0 74.66191290796992 0.0 0.0 0.0
48 586166021.91703 586166023.53755 586166025.15807 0 0.0 74.66191290796992 0.0 0.0 0.0
49 586166025.15807 586166026.77859 586166028.39911 0 0.0 74.66191290796992 0.0 0.0 0.0
50 586166028.3991101 586166030.0196301 586166031.6401501 0 0.0 74.66191290796992 0.0 0.0 0.0
51 586166031.6401501 586166033.2606701 586166034.8811901 0 0.0 74.66191290796992 0.0 0.0 0.0
52 586166034.8811901 586166036.50171 586166038.12223 0 0.0 74.66191290796992 0.0 0.0 0.0
53 586166038.12223 586166039.74275 586166041.36327 0 0.0 74.66191290796992 0.0 0.0 0.0
54 586166041.36327 586166042.98379 586166044.60431 0 0.0 74.66191290796992 0.0 0.0 0.0
55 586166044.60431 586166046.22483 586166047.84535 0 0.0 74.66191290796992 0.0 0.0 0.0
