TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 466217082.71826 466217084.33878 466217085.9593 0 0.0 165.1299638543135 0.0 0.0 0.0
2 466217085.9593 466217087.57982 466217089.20034 0 0.0 165.1299638543135 0.0 0.0 0.0
3 466217089.20034 466217090.82085997 466217092.44137996 0 0.0 165.1299638543135 0.0 0.0 0.0
4 466217092.44137996 466217094.06189996 466217095.68241996 0 0.0 165.1299638543135 0.0 0.0 0.0
5 466217095.68242 466217097.30294 466217098.92346 0 0.0 165.1299638543135 0.0 0.0 0.0
6 466217098.92346 466217100.54398 466217102.1645 0 0.0 165.1299638543135 0.0 0.0 0.0
7 466217102.1645 466217103.78502 466217105.40554 0 0.0 165.1299638543135 0.0 0.0 0.0
8 466217105.40554 466217107.02606 466217108.64658 0 0.0 165.1299638543135 0.0 0.0 0.0
9 466217108.64658 466217110.2671 466217111.88762 0 0.0 165.1299638543135 0.0 0.0 0.0
10 466217111.88762 466217113.50813997 466217115.12865996 0 0.0 165.1299638543135 0.0 0.0 0.0
11 466217115.12865996 466217116.74917996 466217118.36969995 0 0.0 165.1299638543135 0.0 0.0 0.0
12 466217118.3697 466217119.99022 466217121.61074 0 0.0 165.1299638543135 0.0 0.0 0.0
13 466217121.61074 466217123.23126 466217124.85178 0 0.0 165.1299638543135 0.0 0.0 0.0
14 466217124.85178 466217126.4723 466217128.09282 0 0.0 165.1299638543135 0.0 0.0 0.0
15 466217128.09282 466217129.71334 466217131.33386 0 0.0 165.1299638543135 0.0 0.0 0.0
16 466217131.33386 466217132.95438 466217134.5749 0 0.0 165.1299638543135 0.0 0.0 0.0
17 466217134.5749 466217136.19541997 466217137.81593996 0 0.0 165.1299638543135 0.0 0.0 0.0
18 466217137.81593996 466217139.43645996 466217141.05697995 0 0.0 165.1299638543135 0.0 0.0 0.0
19 466217141.05698 466217142.6775 466217144.29802 0 0.0 165.1299638543135 0.0 0.0 0.0
20 466217144.29802 466217145.91854 466217147.53906 0 0.0 165.1299638543135 0.0 0.0 0.0
21 466217147.53906 466217149.15958 466217150.7801 0 0.0 165.1299638543135 0.0 0.0 0.0
22 466217150.7801 466217152.40062 466217154.02114 0 0.0 165.1299638543135 0.0 0.0 0.0
23 466217154.02114 466217155.64166 466217157.26218 0 0.0 165.1299638543135 0.0 0.0 0.0
24 466217157.26218 466217158.88269997 466217160.50321996 0 0.0 165.1299638543135 0.0 0.0 0.0
25 466217160.50321996 466217162.12373996 466217163.74425995 0 0.0 165.1299638543135 0.0 0.0 0.0
26 466217163.74426 466217165.36478 466217166.9853 0 0.0 165.1299638543135 0.0 0.0 0.0
27 466217166.9853 466217168.60582 466217170.22634 0 0.0 165.1299638543135 0.0 0.0 0.0
28 466217170.22634 466217171.84686 466217173.46738 0 0.0 165.1299638543135 0.0 0.0 0.0
29 466217173.46738 466217175.0879 466217176.70842 0 0.0 165.1299638543135 0.0 0.0 0.0
30 466217176.70842 466217178.32894 466217179.94945997 0 0.0 165.1299638543135 0.0 0.0 0.0
31 466217179.94945997 466217181.56997997 466217183.19049996 0 0.0 165.1299638543135 0.0 0.0 0.0
32 466217183.19049996 466217184.81101996 466217186.43153995 0 0.0 165.1299638543135 0.0 0.0 0.0
33 466217186.43154 466217188.05206 466217189.67258 0 0.0 165.1299638543135 0.0 0.0 0.0
34 466217189.67258 466217191.2931 466217192.91362 0 0.0 165.1299638543135 0.0 0.0 0.0
35 466217192.91362 466217194.53414 466217196.15466 0 0.0 165.1299638543135 0.0 0.0 0.0
36 466217196.15466 466217197.77518 466217199.3957 0 0.0 165.1299638543135 0.0 0.0 0.0
37 466217199.3957 466217201.01622 466217202.63673997 0 0.0 165.1299638543135 0.0 0.0 0.0
38 466217202.63673997 466217204.25725996 466217205.87777996 0 0.0 165.1299638543135 0.0 0.0 0.0
39 466217205.87777996 466217207.49829996 466217209.11881995 0 0.0 165.1299638543135 0.0 0.0 0.0
40 466217209.11882 466217210.73934 466217212.35986 0 0.0 165.1299638543135 0.0 0.0 0.0
41 466217212.35986 466217213.98038 466217215.6009 0 0.0 165.1299638543135 0.0 0.0 0.0
